instant,date_day,season,year,month,holiday,weekday,workingday,weathersit,temp_day,atemp,humidity_day,windspeed_day,casual_day,registered_day,total_rentals_day,casual_ratio,registered_ratio,total_rentals_agg,casual_agg,registered_agg,temp_agg,humidity_agg,windspeed_agg,hour
713,2012-12-13,winter,2012,December,No Holiday,Thursday,Working Day,1,0.295833,0.294188,0.485833,0.174129,425,5107,5532,0.07682574114244396,0.923174258857556,5532,425,5107,0.29583333333333334,0.48583333333333334,0.17412916666666667,0
714,2012-12-14,winter,2012,December,No Holiday,Friday,Working Day,1,0.281667,0.294192,0.642917,0.131229,429,5182,5611,0.07645695954375334,0.9235430404562467,5611,429,5182,0.2816666666666667,0.6429166666666667,0.13122916666666667,0
715,2012-12-15,winter,2012,December,No Holiday,Saturday,Non-Working Day,1,0.324167,0.338383,0.650417,0.10635,767,4280,5047,0.15197146819893007,0.84802853180107,5047,767,4280,0.32416666666666666,0.6504166666666666,0.10635,0
716,2012-12-16,winter,2012,December,No Holiday,Sunday,Non-Working Day,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,0.1421024828314844,0.8578975171685156,3786,538,3248,0.3625,0.83875,0.10074166666666667,0
717,2012-12-17,winter,2012,December,No Holiday,Monday,Working Day,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,0.04623773173391494,0.953762268266085,4585,212,4373,0.3933333333333333,0.9070833333333334,0.09825833333333334,0
718,2012-12-18,winter,2012,December,No Holiday,Tuesday,Working Day,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,0.07791974086737448,0.9220802591326255,5557,433,5124,0.41083333333333333,0.66625,0.22140416666666665,0
719,2012-12-19,winter,2012,December,No Holiday,Wednesday,Working Day,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,0.06322384659198785,0.9367761534080121,5267,333,4934,0.3325,0.6254166666666666,0.18409166666666665,0
720,2012-12-20,winter,2012,December,No Holiday,Thursday,Working Day,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,0.07606589147286821,0.9239341085271318,4128,314,3814,0.33,0.6679166666666667,0.1324625,0
721,2012-12-21,spring,2012,December,No Holiday,Friday,Working Day,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,0.06099917195694176,0.9390008280430583,3623,221,3402,0.32666666666666666,0.5566666666666666,0.37438333333333335,0
722,2012-12-22,spring,2012,December,No Holiday,Saturday,Non-Working Day,1,0.265833,0.236113,0.44125,0.407346,205,1544,1749,0.11720983419096627,0.8827901658090337,1749,205,1544,0.2658333333333333,0.44125,0.4073458333333333,0
723,2012-12-23,spring,2012,December,No Holiday,Sunday,Non-Working Day,1,0.245833,0.259471,0.515417,0.133083,408,1379,1787,0.22831561275881365,0.7716843872411864,1787,408,1379,0.24583333333333335,0.5154166666666666,0.13308333333333333,0
724,2012-12-24,spring,2012,December,No Holiday,Monday,Working Day,2,0.231304,0.2589,0.791304,0.0772304,174,746,920,0.1891304347826087,0.8108695652173913,920,174,746,0.23130434782608697,0.7913043478260869,0.0772304347826087,0
725,2012-12-25,spring,2012,December,Holiday,Tuesday,Non-Working Day,2,0.291304,0.294465,0.734783,0.168726,440,573,1013,0.43435340572556763,0.5656465942744324,1013,440,573,0.29130434782608694,0.7347826086956522,0.16872608695652175,0
726,2012-12-26,spring,2012,December,No Holiday,Wednesday,Working Day,3,0.243333,0.220333,0.823333,0.316546,9,432,441,0.02040816326530612,0.9795918367346939,441,9,432,0.24333333333333332,0.8233333333333334,0.31654583333333336,0
727,2012-12-27,spring,2012,December,No Holiday,Thursday,Working Day,2,0.254167,0.226642,0.652917,0.350133,247,1867,2114,0.11684011352885525,0.8831598864711447,2114,247,1867,0.25416666666666665,0.6529166666666667,0.35013333333333335,0
728,2012-12-28,spring,2012,December,No Holiday,Friday,Working Day,2,0.253333,0.255046,0.59,0.155471,644,2451,3095,0.20807754442649434,0.7919224555735056,3095,644,2451,0.25333333333333335,0.59,0.15547083333333334,0
729,2012-12-29,spring,2012,December,No Holiday,Saturday,Non-Working Day,2,0.253333,0.2424,0.752917,0.124383,159,1182,1341,0.1185682326621924,0.8814317673378076,1341,159,1182,0.25333333333333335,0.7529166666666667,0.12438333333333333,0
730,2012-12-30,spring,2012,December,No Holiday,Sunday,Non-Working Day,1,0.255833,0.2317,0.483333,0.350754,364,1432,1796,0.2026726057906459,0.7973273942093542,1796,364,1432,0.25583333333333336,0.48333333333333334,0.35075416666666664,0
731,2012-12-31,spring,2012,December,No Holiday,Monday,Working Day,2,0.215833,0.223487,0.5775,0.154846,439,2290,2729,0.160864785635764,0.839135214364236,2729,439,2290,0.21583333333333332,0.5775,0.15484583333333332,0
